timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_acc0,attack_acc1,attack_acc2,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2]
28222468,28222468,28222468,28222468,28222468,28222468,28222468,28222468,28222468,0.4797162,-0.053679105,-9.98645,0.4797162,-0.053679105,-9.98645
28226464,28226464,28226464,28226464,28226464,28226464,28226464,28226464,28226464,0.47837758,-0.05936787,-9.966312,0.47837758,-0.05936787,-9.966312
28230461,28230461,28230461,28230461,28230461,28230461,28230461,28230461,28230461,0.45480868,-0.055776447,-9.923798,0.45480868,-0.055776447,-9.923798
28234463,28234463,28234463,28234463,28234463,28234463,28234463,28234463,28234463,0.5015181,-0.042082217,-9.913882,0.5015181,-0.042082217,-9.913882
28238467,28238467,28238467,28238467,28238467,28238467,28238467,28238467,28238467,0.50307685,-0.09003625,-9.954866,0.50307685,-0.09003625,-9.954866
28242463,28242463,28242463,28242463,28242463,28242463,28242463,28242463,28242463,0.50859445,-0.109206155,-9.940418,0.50859445,-0.109206155,-9.940418
28246460,28246460,28246460,28246460,28246460,28246460,28246460,28246460,28246460,0.46759525,-0.06895418,-9.9156275,0.46759525,-0.06895418,-9.9156275
28250464,28250464,28250464,28250464,28250464,28250464,28250464,28250464,28250464,0.488242,-0.089546315,-9.949649,0.488242,-0.089546315,-9.949649
28254460,28254460,28254460,28254460,28254460,28254460,28254460,28254460,28254460,0.49441904,-0.09114194,-9.930261,0.49441904,-0.09114194,-9.930261
28258464,28258464,28258464,28258464,28258464,28258464,28258464,28258464,28258464,0.51478225,-0.057199255,-9.914072,0.51478225,-0.057199255,-9.914072
28262460,28262460,28262460,28262460,28262460,28262460,28262460,28262460,28262460,0.49062315,-0.036532115,-9.9168005,0.49062315,-0.036532115,-9.9168005
28266463,28266463,28266463,28266463,28266463,28266463,28266463,28266463,28266463,0.45864102,-0.059277534,-9.907514,0.45864102,-0.059277534,-9.907514
28270483,28270483,28270483,28270483,28270483,28270483,28270483,28270483,28270483,0.47058126,-0.071260326,-9.939834,0.47058126,-0.071260326,-9.939834
28274463,28274463,28274463,28274463,28274463,28274463,28274463,28274463,28274463,0.4676547,-0.082386,-9.915651,0.4676547,-0.082386,-9.915651
28278471,28278471,28278471,28278471,28278471,28278471,28278471,28278471,28278471,0.46324176,-0.045292065,-9.909624,0.46324176,-0.045292065,-9.909624
28282464,28282464,28282464,28282464,28282464,28282464,28282464,28282464,28282464,0.44863257,-0.043947127,-9.918825,0.44863257,-0.043947127,-9.918825
28286461,28286461,28286461,28286461,28286461,28286461,28286461,28286461,28286461,0.42676017,-0.07261063,-9.93114,0.42676017,-0.07261063,-9.93114
28290463,28290463,28290463,28290463,28290463,28290463,28290463,28290463,28290463,0.46137533,-0.04147086,-9.9311285,0.46137533,-0.04147086,-9.9311285
28294467,28294467,28294467,28294467,28294467,28294467,28294467,28294467,28294467,0.49689323,-0.03255772,-9.93627,0.49689323,-0.03255772,-9.93627
28298466,28298466,28298466,28298466,28298466,28298466,28298466,28298466,28298466,0.4930396,-0.058103487,-9.935135,0.4930396,-0.058103487,-9.935135
28302473,28302473,28302473,28302473,28302473,28302473,28302473,28302473,28302473,0.48727676,-0.06792083,-9.937662,0.48727676,-0.06792083,-9.937662
28306463,28306463,28306463,28306463,28306463,28306463,28306463,28306463,28306463,0.46213457,-0.06271448,-9.906556,0.46213457,-0.06271448,-9.906556
28310464,28310464,28310464,28310464,28310464,28310464,28310464,28310464,28310464,0.4515909,-0.06664457,-9.905455,0.4515909,-0.06664457,-9.905455
28314467,28314467,28314467,28314467,28314467,28314467,28314467,28314467,28314467,0.4520254,-0.09754991,-9.92986,0.4520254,-0.09754991,-9.92986
28318460,28318460,28318460,28318460,28318460,28318460,28318460,28318460,28318460,0.45851487,-0.09193282,-9.938218,0.45851487,-0.09193282,-9.938218
28323223,28323223,28323223,28323223,28323223,28323223,28323223,28323223,28323223,0.49368045,-0.050388902,-9.933454,0.49368045,-0.050388902,-9.933454
28327222,28327222,28327222,28327222,28327222,28327222,28327222,28327222,28327222,0.50411606,-0.090736754,-9.911127,0.50411606,-0.090736754,-9.911127
28331223,28331223,28331223,28331223,28331223,28331223,28331223,28331223,28331223,0.49807188,-0.07347045,-9.95836,0.49807188,-0.07347045,-9.95836
28335223,28335223,28335223,28335223,28335223,28335223,28335223,28335223,28335223,0.48513824,-0.060666107,-9.955019,0.48513824,-0.060666107,-9.955019
28339233,28339233,28339233,28339233,28339233,28339233,28339233,28339233,28339233,0.48629892,-0.07919029,-9.943198,0.48629892,-0.07919029,-9.943198
28343229,28343229,28343229,28343229,28343229,28343229,28343229,28343229,28343229,0.46934548,-0.06925036,-9.908654,0.46934548,-0.06925036,-9.908654
28347229,28347229,28347229,28347229,28347229,28347229,28347229,28347229,28347229,0.44872957,-0.08672892,-9.925264,0.44872957,-0.08672892,-9.925264
28351226,28351226,28351226,28351226,28351226,28351226,28351226,28351226,28351226,0.46230727,-0.054648936,-9.936569,0.46230727,-0.054648936,-9.936569
28355222,28355222,28355222,28355222,28355222,28355222,28355222,28355222,28355222,0.47575185,-0.066305436,-9.947698,0.47575185,-0.066305436,-9.947698
28359223,28359223,28359223,28359223,28359223,28359223,28359223,28359223,28359223,0.4520218,-0.067733735,-9.922917,0.4520218,-0.067733735,-9.922917
28363223,28363223,28363223,28363223,28363223,28363223,28363223,28363223,28363223,0.45156008,-0.057787165,-9.903221,0.45156008,-0.057787165,-9.903221
28367269,28367269,28367269,28367269,28367269,28367269,28367269,28367269,28367269,0.45371753,-0.04679078,-9.932729,0.45371753,-0.04679078,-9.932729
