timestamp,dummy,dummy,dummy,dummy,dummy,dummy,dummy,dummy,attack_gyro0,attack_gyro1,attack_gyro2,gyro_rad[0],gyro_rad[1],gyro_rad[2]
28065663,28065663,28065663,28065663,28065663,28065663,-0.664877654,-0.664877654,1.482225339,1.47699539,1.48625884,1.482512832,-0.00522995,0.0040335,0.000287493
28069714,28069714,28069714,28069714,28069714,28069714,3.064615708,3.064615708,0.967213467,0.962928354,0.970804886,0.967515487,-0.004285113,0.003591419,0.00030202
28074464,28074464,28074464,28074464,28074464,28074464,3.382902346,3.382902346,0.804287537,0.80039952,0.806405644,0.805189897,-0.003888017,0.002118107,0.000902359
28078469,28078469,28078469,28078469,28078469,28078469,3.438019655,3.438019655,-0.771341991,-0.773598636,-0.768908531,-0.77078378,-0.002256645,0.002433461,0.000558211
28082460,28082460,28082460,28082460,28082460,28082460,-0.33237382,-0.33237382,-1.505731443,-1.509863162,-1.502753358,-1.506598581,-0.00413172,0.002978085,-0.000867138
28086460,28086460,28086460,28086460,28086460,28086460,-3.712032063,-3.712032063,-0.563615877,-0.568748303,-0.561500595,-0.563125605,-0.005132427,0.002115282,0.000490272
28090464,28090464,28090464,28090464,28090464,28090464,-3.010130476,-3.010130476,0.99750078,0.993090249,1.000663706,0.999079846,-0.00441053,0.003162926,0.001579067
28094460,28094460,28094460,28094460,28094460,28094460,1.024914557,1.024914557,1.465912083,1.462854004,1.468855515,1.468700876,-0.003058079,0.002943432,0.002788793
28098460,28098460,28098460,28098460,28098460,28098460,3.9155609,3.9155609,0.310340834,0.307204692,0.312863089,0.311950408,-0.003136142,0.002522255,0.001609574
28102460,28102460,28102460,28102460,28102460,28102460,2.486429021,2.486429021,-1.190863994,-1.194383781,-1.187466514,-1.191280996,-0.003519787,0.003397481,-0.000417001
28106460,28106460,28106460,28106460,28106460,28106460,-1.685814818,-1.685814818,-1.380334168,-1.385052867,-1.377376437,-1.379405683,-0.0047187,0.002957731,0.000928485
28110462,28110462,28110462,28110462,28110462,28110462,-3.997888123,-3.997888123,-0.0495155,-0.055081667,-0.045917734,-0.048488137,-0.005566167,0.003597766,0.001027363
28114468,28114468,28114468,28114468,28114468,28114468,-1.935994142,-1.935994142,1.335216221,1.329861271,1.338290954,1.336145091,-0.00535495,0.003074733,0.00092887
28118461,28118461,28118461,28118461,28118461,28118461,2.29042911,2.29042911,1.252451162,1.248282562,1.256803043,1.252864873,-0.0041686,0.004351881,0.000413711
28122460,28122460,28122460,28122460,28122460,28122460,3.957431322,3.957431322,-0.222554501,-0.225322888,-0.219477163,-0.223076487,-0.002768387,0.003077339,-0.000521985
28126460,28126460,28126460,28126460,28126460,28126460,1.254219835,1.254219835,-1.454182707,-1.45571137,-1.449418935,-1.453059609,-0.001528663,0.004763772,0.001123098
28130480,28130480,28130480,28130480,28130480,28130480,-2.758639952,-2.758639952,-1.110297898,-1.112237389,-1.106913735,-1.109825661,-0.00193949,0.003384164,0.000472238
28134460,28134460,28134460,28134460,28134460,28134460,-3.79448031,-3.79448031,0.485740459,0.482308421,0.489338179,0.48659447,-0.003432038,0.00359772,0.00085401
28138460,28138460,28138460,28138460,28138460,28138460,-0.570073495,-0.570073495,1.521292986,1.517341477,1.525109914,1.521396551,-0.003951509,0.003816928,0.000103565
28142460,28142460,28142460,28142460,28142460,28142460,3.283257536,3.283257536,0.878976786,0.87460801,0.881640073,0.877991565,-0.004368777,0.002663287,-0.000985221
28146460,28146460,28146460,28146460,28146460,28146460,3.514388642,3.514388642,-0.735779441,-0.739737749,-0.733348121,-0.735698969,-0.003958308,0.00243132,8.05E-05
28150498,28150498,28150498,28150498,28150498,28150498,0.065040668,0.065040668,-1.542362996,-1.546111018,-1.539611144,-1.542144512,-0.003748022,0.002751852,0.000218484
28154460,28154460,28154460,28154460,28154460,28154460,-3.632467467,-3.632467467,-0.646667985,-0.650726727,-0.64487557,-0.646588787,-0.004058742,0.001792415,7.92E-05
28158460,28158460,28158460,28158460,28158460,28158460,-3.125803118,-3.125803118,0.964814247,0.96128648,0.966924737,0.965128549,-0.003527767,0.00211049,0.000314301
28162460,28162460,28162460,28162460,28162460,28162460,0.829352158,0.829352158,1.514471363,1.511076831,1.51882233,1.513856227,-0.003394532,0.004350967,-0.000615136
