timestamp,attack_trigger,attack_frequency,attack_amplitude,attack_offset,attack_timediff,attack_recovered,attack_gyro0,attack_gyro1,attack_gyro2,true_gyro0,true_gyro1,true_gyro2
228907389,0,0,0,0,0.003964,0,0.17013119,-0.03229723,-0.28748164,-0.23752119,-0.009469272,0.006314101
228911475,0,0,0,0,0.004086,0,-0.59788704,0.19605637,-0.13564724,0.15427998,0.045970216,-0.01553804
228915394,0,0,0,0,0.003919,0,-0.4197281,-0.10837312,-0.6905139,-0.09251484,-0.012870992,-0.02726382
228919435,0,0,0,0,0.004041,0,0.07971042,0.19984941,-0.2925273,0.027775848,0.025278453,-0.001764735
228923428,0,0,0,0,0.003993,0,-0.28081092,-0.25808907,-0.05098183,-0.0461485,0.12577249,-0.04801801
228927393,0,0,0,0,0.003965,0,-0.10566041,-0.072804414,-0.07872957,-0.27139795,-0.034805514,0.020125093
228931428,0,0,0,0,0.004035,0,-0.07680441,-0.030745305,0.1325916,0.1836594,0.049336117,-0.028223425
228935393,0,0,0,0,0.003965,0,-0.4798866,0.090537935,-0.083904676,-0.09965258,0.09504903,-0.056848366
228939478,0,0,0,0,0.004085,0,0.513655,0.8559323,0.64561075,-0.029410722,0.06448268,0.01185068
228944230,0,0,0,0,0.004752,0,0.14670512,0.36105987,0.20380543,0.10628731,0.14137284,-0.040676553
228948188,0,0,0,0,0.003958,0,-0.046615556,-0.088245586,-0.22976242,-0.14225939,-0.003611224,0.027367909
228952227,0,0,0,0,0.004039,0,0.48855922,-0.25558546,-0.43137813,0.2296413,0.10368356,-0.03874257
228956188,0,0,0,0,0.003961,0,-0.57285,-0.6000391,-0.3144634,-0.030244261,0.10622611,-0.04486833
228960236,0,0,0,0,0.004048,0,-0.05128012,-0.20072263,0.76356775,0.0686268,0.08051831,0.02427595
228964231,0,0,0,0,0.003995,0,0.38262975,0.2340066,0.19511726,0.23011379,0.13356198,-0.028539369
228968196,0,0,0,0,0.003965,0,-0.30179933,-0.08179162,-0.64832526,-0.12816247,0.010465176,-0.004953005
